交易时间,公众账号ID,商户号,子商户号,设备号,微信订单号,商户订单号,用户标识,交易类型,交易状态,付款银行,货币种类,总金额,企业红包金额,微信退款单号,商户退款单号,退款金额,企业红包退款金额,退款类型,退款状态,商品名称,商户数据包,手续费,费率
`2016-05-01 20:56:38,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004462001201605015416226960,`2016050120563209995,`oJv3bwiFc0dbo5HtV3VJKNKRgTPU,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:58:00,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002542001201605015416253633,`20160501205755010004,`oJv3bwqylVXjpZaQ33qnCY9G15i4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:01:07,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000002001201605015416296143,`20160501210044010013,`oJv3bwgKm4AJa7bwdtAsP9GC7JhI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:16:27,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006872001201605015416321941,`2016050120162109882,`oJv3bwhyMvVha5y0tbeO0FeY9gik,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 20:16:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005702001201605015416328652,`2016050120163109883,`oJv3bwlpUt-BERHAhebYhWlE-0Cs,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:17:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002942001201605015416335942,`2016050120172009888,`oJv3bwuqKQdMiFsJuQXcXJEa8Fzg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:17:17,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003542001201605015416339033,`2016050120171009887,`oJv3bwhccrzs2uJTGDCQBMVmNJDI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:18:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008522001201605015416357731,`2016050120183009891,`oJv3bwsKdrv-b14jlFlJSncDN6ME,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:18:46,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008612001201605015416358973,`2016050120184009893,`oJv3bwkz_1vSRhhtZ67UYGHVHF_w,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:23:32,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005002001201605015416435529,`2016050120232209904,`oJv3bwjIYKG_015UGFtOIe8em0ZI,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:23:58,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004162001201605015416442499,`2016050120235309908,`oJv3bwp2oRNBEYSMR91BI0Y49CHY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:24:25,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007062001201605015416449964,`2016050120242009910,`oJv3bwthrNh7yi6F_rDaQuzf42HY,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:25:10,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007482001201605015416461389,`2016050120250109911,`oJv3bwq7_6FjUYLlyaWZt0yHu0d4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:27:37,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001982001201605015416502461,`2016050120273109915,`oJv3bwncv6j0e_v9SGi9Gsu039ak,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:27:50,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000262001201605015416507836,`2016050120274509916,`oJv3bwmnbURNwRV0JZbaY6MjV5Fk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:29:15,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005852001201605015416526747,`2016050120291009918,`oJv3bwgGj8LgQyXM39xZzHk_B33M,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:29:59,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002052001201605015416534191,`2016050120293909920,`oJv3bwifc2avJG-7OxrVOAxH4nHk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:32:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003682001201605015416571585,`2016050120315709923,`oJv3bwj4Bz9K6MR2u4fcXqnsnets,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:33:06,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007042001201605015416594115,`2016050120330109928,`oJv3bwknuR6iBb5nKTyuBzb-HPjw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:34:14,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000452001201605015416605434,`2016050120333709930,`oJv3bwpJaHcnN89LyWYBl9jXTRW4,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:34:59,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001162001201605015416607445,`2016050120334809932,`oJv3bwpy3gP07CPRVjiznMAV4KJY,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:35:22,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004922001201605015416629092,`2016050120350709935,`oJv3bwjGvZwnBUnD1dEZhSO_teuk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:35:38,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003392001201605015416634921,`2016050120353209937,`oJv3bwoXjoQc3ECxhfMWhNVqmT-M,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:36:30,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003362001201605015416649705,`2016050120362209940,`oJv3bwpC1dwgSZVvSbtbAWGCsUcg,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:37:55,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006452001201605015416668134,`2016050120374609943,`oJv3bwkFtRoxDeYrhFTGkDUykFsk,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:38:01,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005322001201605015416668957,`2016050120375609945,`oJv3bwji3HR4bOmPQJQ1wLStkbI4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:42:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004292001201605015416746426,`2016050120422409957,`oJv3bwsXBtH8i7QQAbcwIWJL8E3s,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:43:35,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4008652001201605015416761825,`2016050120432509959,`oJv3bwrESGk_lwweC54hpZhltiCA,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:45:56,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007672001201605015416796536,`2016050120454509963,`oJv3bwtOHxsKrfNiX_e1YVbhdFgE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:48:29,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000102001201605015416840100,`2016050120482009970,`oJv3bwhchHuKCzLOLZm1lFDwfd2U,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:48:40,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005792001201605015416842668,`2016050120482909971,`oJv3bwsCmPQtzdQJKDYHEood_DV0,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:48:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007472001201605015416848217,`2016050120483309972,`oJv3bwvtuCkskDLtdbqmEan4SPPw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:49:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009402001201605015416858573,`2016050120493609974,`oJv3bwsJFqoyKTP8q8UqctXnbZ4U,`JSAPI,`SUCCESS,`CMB_CREDIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:51:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005762001201605015416896268,`2016050120513209978,`oJv3bwl0pv3GffosX2O8Hr5zb3d0,`JSAPI,`SUCCESS,`CFT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】Yes or No 2.5,`paytest,`0.04000,`2.00%
`2016-05-01 20:52:09,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4000422001201605015416902863,`2016050120515309981,`oJv3bwoJ8PrwZ0E1fo4oapsyRe4c,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:53:24,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007842001201605015416923328,`2016050120531709988,`oJv3bwupBBipMHittszr6bSyrcX0,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 20:53:38,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005932001201605015416926493,`2016050120533009990,`oJv3bwmTQcj0gRI8vlae4O2Nqugo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 20:53:33,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006012001201605015416928224,`2016050120532609989,`oJv3bwr0wIsk5eQRI56Yi4EmJM_U,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:54:40,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006432001201605015416941551,`2016050120543409993,`oJv3bwjMxRaS23WLAoGbxJKuD7bI,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:54:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007242001201605015416942497,`2016050120543109992,`oJv3bwoz4qJbUefw23gynbsBNs30,`JSAPI,`SUCCESS,`CITIC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:57:03,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005322001201605015416976791,`2016050120565409999,`oJv3bwuK6bjCAncL9PnUvlrxKuwU,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:56:54,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001642001201605015416978931,`2016050120564609998,`oJv3bwuENcGF94hVg4qAZQVzesx8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:57:39,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003692001201605015416986978,`20160501205730010002,`oJv3bwhspmmcMg9hmcIbxbwbBH3o,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:58:12,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002232001201605015416993978,`20160501205750010003,`oJv3bwipnr1MlUxM6OTqgsGGRIr0,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:59:00,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004342001201605015417015635,`20160501205853010007,`oJv3bwn4VjM_AR9xdJS09FC-NwEk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:59:43,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006242001201605015417023124,`20160501205932010009,`oJv3bwkPRS4QhKH7exDBHEG8gkOg,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 20:59:51,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006842001201605015417027734,`20160501205945010010,`oJv3bwigRyRPXlXzdscVocUdnoTE,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:01:23,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003562001201605015417045580,`20160501210116010015,`oJv3bwpiVLPwhvQKLWTXddpqYr7s,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:01:27,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009202001201605015417052828,`20160501210120010016,`oJv3bwuq-weUgc_-c18OhcrnsDnk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:01:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007282001201605015417055258,`20160501210130010017,`oJv3bwtxdEMzbxLacPm-cEJCgO3k,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:02:16,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006242001201605015417058984,`20160501210209010018,`oJv3bwnbU3Zlq7NrASs9YcHXHo1Y,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`2.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】一别经年,`paytest,`0.04000,`2.00%
`2016-05-01 21:09:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005482001201605015417186813,`20160501210944010032,`oJv3bwn0mCwOsHIphMDcTLWYuN-o,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错了性别，不错爱,`paytest,`0.08000,`2.00%
`2016-05-01 21:10:46,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001362001201605015417193163,`20160501211033010033,`oJv3bwoWHON1qJUauc4aBGdqaQwg,`JSAPI,`SUCCESS,`PSBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:10:48,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005482001201605015417196177,`20160501211040010035,`oJv3bwn0mCwOsHIphMDcTLWYuN-o,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:11:31,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006012001201605015417210002,`20160501211122010036,`oJv3bwkFRDGSbqn_ou4zrWPUWHPo,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:13:04,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007652001201605015417232318,`20160501211300010039,`oJv3bwnFsowZdxTa_Nvu9lpSq9v4,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 21:13:00,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002352001201605015417236212,`20160501211255010038,`oJv3bwrbnpclgTX7NdH2LB3LcYac,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:16:07,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4005162001201605015417258743,`20160501211438010044,`oJv3bwlSPv7dAC-NeQHPjl15HPRs,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:15:44,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009952001201605015417266397,`20160501211522010046,`oJv3bwkDwCrAioUzEmGrVYGZWDvQ,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:18:09,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001482001201605015417312918,`20160501211805010052,`oJv3bwiAtSAkNCGni1Sug0Jqb-_c,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:18:45,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004902001201605015417320393,`20160501211835010055,`oJv3bwrItsv1z_sDjIhYYLwyYXfw,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:19:48,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009932001201605015417342255,`20160501211940010057,`oJv3bwnjvRF2Lx3j98EFco5l6MTk,`JSAPI,`SUCCESS,`COMM_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:20:14,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002162001201605015417345562,`20160501212007010059,`oJv3bwnUC5-rn-nm_D_xcPJFy57Y,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:20:27,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007992001201605015417350896,`20160501212016010060,`oJv3bws-lIT4wE9-fPdaAXRlov6w,`JSAPI,`SUCCESS,`SDRCU_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:20:53,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001852001201605015417356163,`20160501212045010062,`oJv3bwv0rUapN6n4qnDGlM7A_w-I,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:22:02,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003812001201605015417375885,`20160501212156010067,`oJv3bwiVK1TpLmPqtj6AFlshkChg,`JSAPI,`SUCCESS,`CFT,`CNY,`1.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】夏雪薇安之念念不忘,`paytest,`0.02000,`2.00%
`2016-05-01 21:23:22,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001272001201605015417396013,`20160501212311010072,`oJv3bwlv25meKAj188X70nVWKBG8,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:25:29,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007932001201605015417432415,`20160501212523010077,`oJv3bwnarQtDmaKmUrl-ZyD6EH7o,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:25:56,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4003812001201605015417436088,`20160501212547010078,`oJv3bwj2JJxDAk4sAQEs9nUT7T70,`JSAPI,`SUCCESS,`CCB_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:27:32,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002652001201605015417466822,`20160501212727010083,`oJv3bwmj8ZJhCFKtb5RiqLIUPFp4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:30:48,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4009922001201605015417510778,`20160501213042010092,`oJv3bwovD1HwhvNWZxRuuTRI8IOk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:33:41,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4001022001201605015417560408,`20160501213335010097,`oJv3bwnqM3bRuEZs-990iG2USm7Y,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:36:36,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004232001201605015417600564,`20160501213629010103,`oJv3bwnVH3LwI1UlM9AwzXjo5KSk,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:37:26,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4007962001201605015417617081,`20160501213721010107,`oJv3bwhi4lyvMole8q5kMaFQA8h8,`JSAPI,`SUCCESS,`ICBC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:37:30,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4006162001201605015417618072,`20160501213721010106,`oJv3bwmNzBBELXRcK1PaDt1ZP2lo,`JSAPI,`SUCCESS,`BOC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:37:47,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4004162001201605015417618769,`20160501213742010109,`oJv3bwsfufeQbyZPqyUaMx1M8Hu4,`JSAPI,`SUCCESS,`CFT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
`2016-05-01 21:38:59,`wxe9cc9f27c215ef34,`1328960401,`0,`WEB,`4002312001201605015417638165,`20160501213853010110,`oJv3bwqKdxLTHzblw68UCClDia4Q,`JSAPI,`SUCCESS,`ABC_DEBIT,`CNY,`4.00,`0.00,`0,`0,`0,`0,`,`,`【微影院】错爱之不悔情书,`paytest,`0.08000,`2.00%
